67 147 1 936670140
67 50 1 936670140
67 13 1 936670140
67 48 1 936670140
48 67 1 936670440
67 50 1 936670500
67 147 1 936671700
50 67 1 936675900
50 67 1 936675900
50 67 1 936675900
67 147 1 936684300
67 50 1 936684300
67 13 1 936684300
67 48 1 936684300
48 67 1 936684600
48 67 1 936754020
48 147 1 936754020
67 13 1 936757440
67 147 1 936766500
67 50 1 936766500
67 13 1 936766500
67 48 1 936766500
67 50 1 936768660
67 13 1 936768660
67 147 1 936768900
67 50 1 936768900
67 13 1 936768900
67 48 1 936768900
67 147 1 936769380
67 50 1 936770160
67 13 1 936770160
48 67 1 936776220
75 142 1 936780960
75 142 1 936780960
48 147 1 936844020
67 147 1 936844500
75 137 1 936866040
48 107 1 936870480
48 107 1 936870480
48 67 1 936872160
48 13 1 936872160
48 67 1 936872160
48 13 1 936872160
48 147 1 936933000
48 13 1 936933960
48 67 1 936933960
48 147 1 936933960
48 50 1 936933960
67 13 1 936948420
67 50 1 937210440
67 147 1 937212360
48 136 1 937217160
48 142 1 937217160
48 27 1 937217160
48 67 1 937217160
48 147 1 937217160
48 50 1 937217160
48 13 1 937217160
48 76 1 937217160
48 13 1 937299780
67 13 1 937310340
67 13 1 937359780
48 147 1 937447140
67 50 1 937461540
67 13 1 937461540
48 13 1 937542180
48 67 1 937542180
48 147 1 937542180
48 50 1 937542180
67 147 1 937566780
67 147 1 937566780
48 147 1 937800960
75 137 1 937803360
48 147 1 937810200
48 13 1 937814280
48 67 1 937814280
48 147 1 937814280
48 50 1 937814280
48 147 1 937969320
48 147 1 938057580
50 67 1 938407860
48 147 1 938568240
48 147 1 938568240
67 13 1 938570520
67 13 1 938574480
67 13 1 938582820
67 13 1 938602200
67 13 1 938657040
67 50 1 938677140
67 147 1 938681580
67 147 1 938682300
67 48 1 938748360
67 48 1 938748360
67 48 1 938748360
67 48 1 938748360
67 147 1 938749380
67 50 1 938749380
67 13 1 938749380
67 48 1 938749380
67 13 1 938749500
50 67 1 939009240
48 147 1 939019080
48 13 1 939019080
48 147 1 939022140
107 48 1 939217560
48 136 1 939265800
48 27 1 939265800
48 107 1 939265800
48 107 1 939265800
75 137 1 939288060
75 137 1 939354060
67 13 1 939612720
67 13 1 939612720
67 13 1 939613320
67 13 1 939613320
67 50 1 939616860
67 13 1 939622260
67 13 1 939622260
67 13 1 939624600
50 67 1 939639300
147 67 1 939714360
147 67 1 939714360
147 27 1 939714540
147 67 1 939714540
147 67 1 939714540
13 48 1 939803520
48 107 1 939812880
48 107 1 939812880
48 107 1 939812880
48 107 1 939812880
75 137 1 939881760
48 147 1 939886800
75 137 1 939963240
67 50 1 940211460
67 13 1 940213680
50 67 1 940214520
48 147 1 940215180
67 13 1 940228620
48 27 1 940407300
67 147 1 940470960
67 13 1 940472100
67 13 1 940472100
67 50 1 940473660
48 13 1 940492860
67 50 1 940561140
67 50 1 940561140
67 50 1 940561320
67 50 1 940561320
67 50 1 940561920
67 13 1 940573200
67 13 1 940586340
48 67 1 940586820
67 48 1 940587060
48 107 1 940588380
67 13 1 940816560
67 50 1 940822140
67 13 1 940826040
67 67 1 940831740
67 67 1 940831800
50 67 1 940832040
67 13 1 940834380
67 13 1 940834380
48 50 1 940838760
67 44 1 940844760
67 50 1 940915260
48 67 1 941004840
48 67 1 941004840
48 67 1 941012280
48 67 1 941012280
67 67 1 941417160
13 67 1 941510880
13 67 1 941510880
147 13 1 941602440
147 50 1 941602440
147 48 1 941602440
13 67 1 941615160
13 67 1 941615160
67 147 1 941617500
67 50 1 941625540
67 13 1 941625540
67 147 1 941625540
67 147 1 941625540
13 67 1 941703180
13 67 1 941703180
48 50 1 941707560
48 13 1 941707560
67 13 1 941764620
67 13 1 941764620
67 13 1 942026340
67 13 1 942026340
147 67 1 942109140
147 67 1 942109140
147 67 1 942109140
147 67 1 942109140
67 147 1 942117300
67 13 1 942125700
48 122 1 942222180
48 107 1 942222180
48 122 1 942222180
48 107 1 942222180
67 147 1 942394140
67 50 1 942394140
67 13 1 942627780
67 147 1 942640320
67 50 1 942640320
67 48 1 942640320
67 13 1 942640320
48 147 1 942992040
48 67 1 942992040
48 13 1 942994140
48 67 1 942994140
48 147 1 942994140
48 50 1 942994140
48 67 1 943003680
48 67 1 943003680
67 13 1 943237860
67 13 1 943253100
13 48 1 943340640
13 48 1 943340640
67 147 1 943415160
67 76 1 943751400
67 13 1 943751400
67 13 1 943751400
67 13 1 943751520
67 147 1 943751520
67 13 1 943751520
67 147 1 943751520
67 13 1 943755240
67 13 1 943755240
139 69 1 943877460
139 27 1 943877460
139 69 1 943877460
139 27 1 943877460
48 50 1 944043420
48 50 1 944043420
48 67 1 944127300
67 48 1 944190180
48 136 1 944543340
48 136 1 944543640
48 136 1 944548800
48 136 1 944549460
48 50 1 944554620
48 13 1 944554620
67 13 1 944562540
139 69 1 944613360
27 69 1 944625600
48 136 1 944626140
48 136 1 944626140
13 67 1 944627160
13 67 1 944627160
48 136 1 944635860
139 69 1 944645820
139 27 1 944645820
48 136 1 944700780
48 27 1 944700780
48 147 1 944715180
48 147 1 944715180
139 69 1 944718600
48 27 1 944725860
48 136 1 944725860
48 136 1 944726280
48 27 1 944726280
67 13 1 944730360
67 50 1 944738520
67 13 1 944738520
67 48 1 944738520
67 147 1 944738520
114 81 1 944802300
48 136 1 944816760
48 27 1 944816760
114 81 1 945049500
48 136 1 945051300
48 27 1 945051300
48 136 1 945052620
48 136 1 945052620
125 61 1 945066720
27 39 1 945133080
48 136 1 945133380
67 147 1 945133920
67 147 1 945133920
48 136 1 945163920
48 27 1 945163920
75 58 1 945223920
48 147 1 945229620
48 67 1 945229620
67 27 1 945236760
75 142 1 945239580
75 142 1 945239580
67 13 1 945241680
67 13 1 945241680
67 13 1 945248640
67 13 1 945248640
48 136 1 945253980
48 27 1 945253980
137 32 1 945303960
75 142 1 945309360
75 142 1 945309360
48 27 1 945309780
48 27 1 945312600
48 136 1 945312600
67 13 1 945329820
137 32 1 945336840
137 32 1 945336840
137 32 1 945390420
137 32 1 945390420
67 27 1 945392280
67 27 1 945392280
48 136 1 945392760
48 27 1 945392760
137 32 1 945415680
122 125 1 945420900
122 122 1 945420900
122 128 1 945420900
122 91 1 945420900
122 59 1 945420900
122 49 1 945420900
48 136 1 945425040
48 27 1 945425040
137 32 1 945606420
137 32 1 945606420
67 50 1 945650940
67 13 1 945662400
67 13 1 945664860
67 13 1 945664920
48 136 1 945681420
48 27 1 945681420
13 27 1 945681960
13 67 1 945681960
13 67 1 945681960
67 13 1 945739560
49 19 1 945743880
49 19 1 945743880
75 142 1 945757800
75 142 1 945757800
67 27 1 945760560
67 13 1 945760560
137 20 1 945762300
137 20 1 945762300
137 20 1 945762660
137 20 1 945762660
67 96 1 945771480
67 13 1 945839940
67 50 1 945840660
67 13 1 945840660
67 50 1 945840660
67 13 1 945840660
137 49 1 945847440
137 49 1 945847920
137 49 1 945848100
114 96 1 945915180
114 81 1 945931560
114 96 1 945945780
114 96 1 945945780
114 81 1 945956160
114 81 1 945956160
114 81 1 945956160
114 81 1 945956160
125 61 1 946255860
49 137 1 946258020
49 137 1 946258080
114 96 1 946263060
114 81 1 946263060
114 96 1 946263060
114 81 1 946263060
114 96 1 946263060
114 81 1 946263060
114 96 1 946263060
114 81 1 946263060
114 81 1 946264620
114 63 1 946264620
114 81 1 946264620
114 63 1 946264620
114 81 1 946264620
114 63 1 946264620
114 81 1 946264680
114 63 1 946264680
114 81 1 946264740
114 63 1 946264740
114 81 1 946264800
114 63 1 946264800
114 81 1 946264800
114 63 1 946264800
114 81 1 946264860
114 63 1 946264860
114 81 1 946264860
114 63 1 946264860
114 81 1 946264860
114 63 1 946264860
114 81 1 946264860
114 63 1 946264860
114 81 1 946264920
114 63 1 946264920
114 81 1 946264980
114 63 1 946264980
114 81 1 946265040
114 63 1 946265040
114 81 1 946265880
114 63 1 946265880
49 49 1 946269240
49 49 1 946269420
114 81 1 946270860
114 63 1 946270860
27 54 1 946272300
27 54 1 946272300
114 81 1 946273860
114 63 1 946273860
114 81 1 946273920
114 63 1 946273920
114 81 1 946274040
114 63 1 946274040
114 81 1 946274820
114 63 1 946274820
114 81 1 946275360
114 63 1 946275360
114 81 1 946275420
114 63 1 946275420
114 81 1 946275780
114 63 1 946275780
114 81 1 946275780
114 63 1 946275780
114 81 1 946277880
114 63 1 946277880
114 81 1 946277940
114 63 1 946277940
114 81 1 946277940
114 63 1 946277940
49 2 1 946278780
49 2 1 946278780
114 96 1 946279440
114 81 1 946279440
114 96 1 946279440
114 81 1 946279440
114 63 1 946281540
114 96 1 946281540
114 81 1 946281540
114 96 1 946281540
114 81 1 946281540
137 141 1 946281960
137 49 1 946281960
137 141 1 946281960
137 49 1 946281960
114 114 1 946294260
114 114 1 946294260
114 81 1 946301220
114 81 1 946301220
114 81 1 946341660
114 81 1 946343100
114 63 1 946343100
114 114 1 946344180
114 114 1 946344180
114 114 1 946344300
114 114 1 946344300
114 114 1 946344300
114 114 1 946344300
114 81 1 946345500
114 63 1 946345500
48 13 1 946347300
48 67 1 946347300
48 147 1 946347300
48 50 1 946347300
114 114 1 946357440
114 114 1 946357440
49 19 1 946358220
114 81 1 946360920
114 114 1 946371960
114 81 1 946371960
114 114 1 946371960
114 81 1 946371960
114 81 1 946372200
114 63 1 946372200
114 81 1 946434360
114 63 1 946434360
114 81 1 946439820
114 63 1 946439820
48 136 1 946450320
48 27 1 946450320
48 13 1 946455240
48 13 1 946455240
48 13 1 946455240
48 13 1 946455240
114 96 1 946476060
114 81 1 946476060
114 96 1 946476060
114 81 1 946476060
114 96 1 946476060
114 81 1 946476060
114 96 1 946476060
114 81 1 946476060
114 63 1 946512720
114 81 1 946512720
114 96 1 946512720
114 81 1 946512720
114 96 1 946512720
114 81 1 946520580
114 63 1 946520580
114 114 1 946521840
114 63 1 946521840
114 114 1 946521840
114 63 1 946521840
114 114 1 946521840
114 63 1 946521840
114 114 1 946521840
114 63 1 946521840
114 96 1 946527360
114 89 1 946527360
114 63 1 946527360
49 2 1 946529700
49 2 1 946529700
114 81 1 946531620
122 57 1 946537620
122 122 1 946539720
122 125 1 946539720
122 25 1 946539720
122 7 1 946539720
122 54 1 946539720
122 54 1 946539720
122 122 1 946539720
122 125 1 946539720
122 25 1 946539720
122 7 1 946539720
122 54 1 946539720
122 54 1 946539720
114 81 1 946617480
137 49 1 946952280
137 49 1 946959060
137 49 1 946960140
137 49 1 946960140
49 2 1 946961640
49 141 1 946961640
49 141 1 946961640
114 96 1 946965480
114 96 1 946967520
114 114 1 946967520
114 96 1 946967520
114 114 1 946967520
67 147 1 946970700
67 13 1 946970700
67 13 1 946970700
48 136 1 946980900
48 27 1 946980900
114 96 1 946985580
114 96 1 946985580
114 96 1 946985580
114 96 1 946985580
137 32 1 947032200
137 48 1 947032200
137 32 1 947032200
137 48 1 947032200
114 81 1 947038080
13 48 1 947042700
13 67 1 947042700
13 147 1 947042700
13 50 1 947042700
13 48 1 947042700
13 67 1 947042700
13 147 1 947042700
13 50 1 947042700
49 141 1 947050020
49 141 1 947050440
49 141 1 947050440
49 19 1 947067180
137 49 1 947067660
48 136 1 947121000
48 27 1 947121000
67 13 1 947123160
67 13 1 947123160
27 54 1 947128680
75 4 1 947146680
114 81 1 947147820
114 81 1 947147820
48 136 1 947147940
48 27 1 947147940
125 61 1 947206500
67 13 1 947215800
48 136 1 947236440
48 27 1 947236440
122 107 1 947238540
67 13 1 947468340
67 13 1 947468340
67 13 1 947474040
48 67 1 947482800
48 27 1 947482800
48 67 1 947482800
48 27 1 947482800
125 61 1 947487180
125 61 1 947491500
48 136 1 947497740
48 27 1 947497740
137 141 1 947555520
137 2 1 947555520
137 141 1 947555520
137 2 1 947555520
16 29 1 947558940
137 141 1 947561580
137 141 1 947561580
49 73 1 947566440
48 136 1 947570460
137 141 1 947573580
137 49 1 947573580
137 49 1 947573580
118 21 1 947574960
27 54 1 947576880
27 54 1 947576880
48 136 1 947637360
48 27 1 947637360
137 141 1 947637960
137 49 1 947637960
137 49 1 947637960
125 61 1 947640900
75 110 1 947654400
114 81 1 947654460
114 96 1 947654460
114 81 1 947654460
114 96 1 947654460
48 136 1 947660340
48 27 1 947660340
48 136 1 947660340
48 27 1 947660340
114 63 1 947662920
114 64 1 947662920
137 49 1 947663520
48 136 1 947667600
48 27 1 947667600
137 32 1 947670240
137 49 1 947670240
137 49 1 947670240
114 81 1 947674260
114 81 1 947676300
114 81 1 947676300
137 141 1 947724780
137 49 1 947724780
67 50 1 947728200
67 50 1 947728200
67 50 1 947729460
67 13 1 947729460
67 50 1 947729460
67 13 1 947729460
67 50 1 947734260
48 13 1 947735280
48 67 1 947735280
48 147 1 947735280
48 50 1 947735280
48 50 1 947736060
48 13 1 947736060
125 61 1 947748360
48 136 1 947754420
48 27 1 947754420
49 137 1 947813940
137 49 1 947823780
67 147 1 947839320
48 136 1 947839620
48 27 1 947839620
67 48 1 948072480
67 48 1 948072480
48 132 1 948076800
114 81 1 948077040
137 49 1 948099180
48 136 1 948099780
48 27 1 948099780
67 50 1 948155640
67 13 1 948155640
48 67 1 948166140
48 13 1 948172620
48 67 1 948172620
48 147 1 948172620
48 50 1 948172620
48 147 1 948177420
107 107 1 948185820
48 67 1 948188700
48 67 1 948188700
49 141 1 948189120
48 77 1 948260760
48 132 1 948260760
67 50 1 948261900
67 13 1 948261900
48 136 1 948269220
48 27 1 948269220
67 147 1 948276360
67 147 1 948333120
48 136 1 948360300
48 27 1 948360300
114 81 1 948371460
114 114 1 948371460
114 114 1 948371460
114 81 1 948371460
114 114 1 948371460
114 114 1 948371460
114 114 1 948374940
114 81 1 948375540
114 96 1 948375540
114 81 1 948375540
114 96 1 948375540
67 13 1 948424620
67 13 1 948424620
114 81 1 948522780
114 114 1 948551700
114 81 1 948675120
48 136 1 948675360
48 27 1 948675360
67 13 1 948677100
137 49 1 948689640
137 32 1 948689940
48 142 1 948697020
137 49 1 948700080
139 69 1 948759000
137 49 1 948761640
67 147 1 948762180
67 50 1 948762180
67 13 1 948762180
67 48 1 948762180
67 13 1 948762360
48 136 1 948762540
48 27 1 948762540
48 67 1 948771600
48 136 1 948771780
48 27 1 948771780
137 49 1 948776520
137 49 1 948776520
137 49 1 948776700
137 49 1 948776700
49 137 1 948777840
27 54 1 948789300
125 61 1 948849840
67 50 1 948850860
67 13 1 948850860
67 50 1 948865680
48 136 1 948867840
48 136 1 948870120
48 13 1 948874740
48 67 1 948874740
48 147 1 948874740
48 50 1 948874740
122 128 1 948876420
122 128 1 948876420
114 96 1 948876480
114 96 1 948876480
48 136 1 948876600
48 27 1 948876600
137 49 1 948939900
137 141 1 948939900
137 49 1 948939900
137 141 1 948939900
48 13 1 948944100
48 67 1 948944100
48 147 1 948944100
48 50 1 948944100
48 13 1 948944100
48 67 1 948944100
48 147 1 948944100
48 50 1 948944100
129 45 1 948947820
129 148 1 948947820
129 45 1 948947820
129 148 1 948947820
75 75 1 948950880
67 48 1 948951480
75 58 1 948954660
49 73 1 948961020
48 136 1 948965040
48 27 1 948965040
137 141 1 949021740
137 2 1 949021740
114 63 1 949023480
137 49 1 949026300
67 50 1 949028880
48 77 1 949029960
48 132 1 949029960
67 13 1 949048620
67 13 1 949048620
67 13 1 949048800
67 147 1 949282200
67 147 1 949282200
67 147 1 949282200
114 96 1 949290420
114 89 1 949290420
114 63 1 949290420
67 13 1 949291200
67 13 1 949291200
67 147 1 949296120
125 61 1 949300440
137 141 1 949300980
137 2 1 949300980
137 49 1 949300980
137 141 1 949300980
137 2 1 949300980
137 49 1 949300980
137 49 1 949301760
137 49 1 949301760
114 81 1 949304160
114 81 1 949305660
49 137 1 949307760
48 136 1 949309920
48 27 1 949309920
137 49 1 949312440
137 49 1 949312440
137 49 1 949312680
67 50 1 949366440
67 13 1 949366440
139 69 1 949369200
139 69 1 949369200
137 141 1 949383540
137 141 1 949383540
49 19 1 949384620
125 61 1 949392180
125 61 1 949394700
48 136 1 949396140
48 27 1 949396140
114 114 1 949397940
114 114 1 949397940
67 50 1 949467180
67 13 1 949467180
67 48 1 949467180
137 32 1 949474860
125 61 1 949476900
67 50 1 949479060
67 13 1 949479060
48 136 1 949484640
48 27 1 949484640
122 54 1 949487460
122 150 1 949487460
122 150 1 949487460
137 2 1 949538640
137 2 1 949538640
137 49 1 949557600
137 2 1 949563900
48 136 1 949626240
48 27 1 949626240
48 67 1 949630440
48 13 1 949630860
48 13 1 949630860
137 49 1 949632180
137 141 1 949632180
137 2 1 949632180
137 141 1 949632180
137 2 1 949632180
125 49 1 949632240
49 137 1 949633680
137 49 1 949634100
48 107 1 949652940
48 136 1 949657560
48 27 1 949657560
67 48 1 949884840
67 50 1 949885200
67 13 1 949885200
67 50 1 949889640
67 13 1 949890480
81 114 1 949891020
137 49 1 949896180
67 50 1 949906740
147 107 1 949919520
48 13 1 949972380
48 13 1 949972380
147 107 1 949981500
147 107 1 949989120
67 13 1 949992780
118 101 1 949997280
137 2 1 950061720
137 49 1 950063040
114 114 1 950076840
114 96 1 950076840
114 96 1 950076840
49 141 1 950086020
48 136 1 950087220
48 27 1 950087220
137 141 1 950153340
125 61 1 950168520
48 136 1 950229900
48 27 1 950229900
137 49 1 950248020
67 13 1 950250240
48 13 1 950253360
48 13 1 950253480
48 67 1 950253480
48 147 1 950253480
48 50 1 950253480
48 67 1 950254620
48 136 1 950255760
48 27 1 950255760
107 54 1 950260620
107 150 1 950260620
107 150 1 950260620
67 50 1 950507460
67 13 1 950507580
67 13 1 950509740
67 48 1 950510040
48 147 1 950512800
67 13 1 950513460
48 136 1 950518800
48 27 1 950518800
48 13 1 950578620
48 67 1 950578620
48 147 1 950578620
48 50 1 950578620
48 136 1 950578620
67 147 1 950586360
75 49 1 950596860
118 101 1 950597580
48 147 1 950606580
49 141 1 950607900
49 141 1 950607900
48 147 1 950663040
48 13 1 950664180
48 13 1 950664180
137 49 1 950667540
137 49 1 950667540
48 147 1 950689680
48 147 1 950689680
48 136 1 950749380
48 27 1 950749380
48 147 1 950757240
48 147 1 950757240
49 19 1 950763960
48 147 1 950766480
48 147 1 950766480
48 136 1 950769180
48 136 1 950782080
48 27 1 950782080
48 147 1 950853900
48 136 1 950862000
48 27 1 950862000
114 81 1 950930760
114 81 1 950930760
114 81 1 950930760
114 81 1 950930760
137 49 1 951137340
114 96 1 951175020
67 147 1 951180900
67 50 1 951180900
67 13 1 951180900
67 48 1 951180900
107 54 1 951181680
107 150 1 951181680
107 54 1 951181680
107 150 1 951181680
114 81 1 951182100
107 54 1 951182700
107 150 1 951182700
107 150 1 951182700
114 96 1 951185220
67 50 1 951186360
75 49 1 951193560
75 137 1 951193560
49 141 1 951213540
49 2 1 951213540
49 2 1 951213540
75 49 1 951266940
114 96 1 951266940
114 96 1 951266940
49 141 1 951267120
49 2 1 951267120
48 136 1 951270300
48 27 1 951270300
32 18 1 951293880
32 32 1 951293880
32 137 1 951293880
32 68 1 951293880
32 66 1 951293880
32 4 1 951293880
32 49 1 951293880
32 18 1 951293880
32 32 1 951293880
32 137 1 951293880
32 68 1 951293880
32 66 1 951293880
32 4 1 951293880
32 49 1 951293880
13 48 1 951357360
48 13 1 951372180
27 69 1 951374160
48 13 1 951439320
48 67 1 951439320
48 147 1 951439320
48 50 1 951439320
137 49 1 951457620
49 137 1 951459000
137 18 1 951460620
137 141 1 951468540
137 2 1 951468540
137 49 1 951468540
137 141 1 951469140
137 2 1 951469140
137 141 1 951469860
137 49 1 951469860
137 2 1 951469860
137 141 1 951469860
137 49 1 951469860
137 2 1 951469860
125 61 1 951709740
147 13 1 951711060
147 50 1 951711060
147 48 1 951711060
147 67 1 951711060
147 67 1 951711060
147 13 1 951711060
147 50 1 951711060
147 48 1 951711060
147 67 1 951711060
147 67 1 951711060
48 147 1 951718260
48 107 1 951718260
48 147 1 951718260
48 107 1 951718260
48 147 1 951718260
48 107 1 951718260
48 147 1 951718260
48 107 1 951718260
67 147 1 951725400
81 114 1 951729960
107 54 1 951732600
107 150 1 951732600
107 101 1 951732600
107 96 1 951732600
107 44 1 951732600
107 62 1 951732600
107 45 1 951732600
107 107 1 951733020
114 81 1 951785040
114 63 1 951785040
48 136 1 951785880
48 27 1 951785880
137 141 1 951789660
137 49 1 951789660
137 19 1 951789660
137 2 1 951789660
137 141 1 951789660
137 49 1 951789660
137 19 1 951789660
137 2 1 951789660
50 67 1 951794340
114 114 1 951801060
114 114 1 951801060
137 141 1 951802260
137 2 1 951802260
67 50 1 951805680
67 13 1 951805980
122 54 1 951809520
122 150 1 951809520
122 150 1 951809520
114 114 1 951869700
114 114 1 951869700
114 96 1 951869940
114 96 1 951871920
48 136 1 951872220
48 27 1 951872220
32 18 1 951880860
32 32 1 951880860
32 137 1 951880860
32 141 1 951880860
32 68 1 951880860
32 66 1 951880860
32 4 1 951880860
32 49 1 951880860
32 18 1 951880860
32 32 1 951880860
32 137 1 951880860
32 141 1 951880860
32 68 1 951880860
32 66 1 951880860
32 4 1 951880860
32 49 1 951880860
49 19 1 951898980
49 141 1 951898980
49 141 1 951898980
114 114 1 951900840
114 114 1 951900840
48 13 1 951904620
48 67 1 951904620
48 147 1 951904620
48 50 1 951904620
48 136 1 951957780
48 27 1 951957780
49 141 1 951976320
49 2 1 951976320
49 19 1 951976320
49 141 1 951976320
49 2 1 951976320
49 19 1 951976320
114 81 1 951978360
114 63 1 951978360
48 147 1 951979200
48 147 1 951979200
114 96 1 951980880
48 136 1 952044600
48 27 1 952044600
48 77 1 952046580
48 77 1 952046580
48 77 1 952061340
48 39 1 952061340
48 132 1 952061340
48 13 1 952061340
48 13 1 952061340
96 114 1 952297680
114 60 1 952300140
67 50 1 952308480
50 67 1 952313100
50 147 1 952313100
50 67 1 952314060
49 19 1 952314180
49 141 1 952314180
49 2 1 952314180
147 13 1 952317120
147 50 1 952317540
147 67 1 952317540
147 13 1 952317540
147 48 1 952317540
147 67 1 952317540
147 13 1 952317540
147 48 1 952317540
48 136 1 952322400
48 27 1 952322400
88 48 1 952330980
49 137 1 952332060
49 137 1 952332060
67 147 1 952335600
67 147 1 952335600
48 136 1 952335840
48 27 1 952335840
48 136 1 952336500
48 27 1 952336500
114 81 1 952385220
67 50 1 952391220
48 147 1 952395960
48 107 1 952395960
48 147 1 952395960
48 107 1 952395960
137 141 1 952399920
137 2 1 952399920
137 2 1 952399920
49 19 1 952413060
49 32 1 952423500
49 141 1 952423500
49 141 1 952423500
48 136 1 952423980
48 27 1 952423980
137 49 1 952435320
48 147 1 952483320
48 107 1 952483320
48 147 1 952483320
48 107 1 952483320
114 60 1 952497000
114 96 1 952497000
114 60 1 952497000
114 96 1 952497000
67 50 1 952498320
48 136 1 952562460
48 27 1 952562460
67 50 1 952562820
49 19 1 952568580
67 13 1 952571040
67 50 1 952573080
114 114 1 952578300
114 110 1 952578300
114 96 1 952578300
114 114 1 952578300
114 110 1 952578300
114 96 1 952578300
114 114 1 952578300
114 110 1 952578300
114 96 1 952578300
114 114 1 952578300
114 110 1 952578300
114 96 1 952578300
48 13 1 952584600
48 147 1 952585980
48 147 1 952585980
40 48 1 952588260
40 48 1 952588260
67 13 1 952588680
67 13 1 952588680
48 147 1 952588920
48 13 1 952589160
48 67 1 952589160
48 147 1 952589160
48 50 1 952589160
48 13 1 952589160
48 67 1 952589160
48 147 1 952589160
48 50 1 952589160
137 137 1 952608840
114 96 1 952643100
114 96 1 952643160
67 50 1 952649100
67 13 1 952649100
48 136 1 952649220
48 27 1 952649220
49 19 1 952650600
49 2 1 952650600
67 50 1 952659720
67 50 1 952659960
147 27 1 952662180
67 50 1 952672920
67 13 1 952672920
147 48 1 952674420
147 67 1 952674420
147 67 1 952674420
